,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,like,semester,professor_name,rate,index,lecture_name,url_id,duplicated,duplicated_id,clean_txt,aspect,cnt,label,token,score
3009,3009,3009,2836.0,0.0,18.0,이권용,100,6,고체역학,1079766,1,1310,교수님 강의는 매우 좋았습니다,교수,1,,교수 님 강의 매우 좋 았,1
3010,3010,3010,2836.0,0.0,18.0,이권용,100,6,고체역학,1079766,1,1310,교수님 강의는 매우 좋았습니다,수업,2,,교수 님 강의 매우 좋 았,1
3011,3011,3011,2837.0,0.0,20.0,장강원,100,0,고체역학,1079767,1,1311,역시 강의력은 훌륭하십니다 기계과에서 몇 안되는 추천교수,교수,1,,역시 강의 력 훌륭 십니다 기계 과 에서 몇 안 추천 교수,1
3012,3012,3012,2837.0,0.0,20.0,장강원,100,0,고체역학,1079767,1,1311,역시 강의력은 훌륭하십니다 기계과에서 몇 안되는 추천교수,수업,2,,역시 강의 력 훌륭 십니다 기계 과 에서 몇 안 추천 교수,1
3013,3013,3013,2839.0,0.0,20.0,장강원,100,2,고체역학,1079767,1,1312,적당한 사이고 과제문제도 어렵겠지만 수업이랑 과제 + 예제만 잘 이해해도 시험 대비 잘 됨,수업,3,,적당 사이고 과제 문제 도 어렵 겠 지만 수업 이랑 과제 예제 만 잘 이해 해도 시험 대비 잘 됨,-1
3014,3014,3014,2839.0,0.0,20.0,장강원,100,2,고체역학,1079767,1,1312,적당한 사이고 과제문제도 어렵겠지만 수업이랑 과제 + 예제만 잘 이해해도 시험 대비 잘 됨,시험,2,,적당 사이고 과제 문제 도 어렵 겠 지만 수업 이랑 과제 예제 만 잘 이해 해도 시험 대비 잘 됨,-1
3015,3015,3015,2839.0,0.0,20.0,장강원,100,2,고체역학,1079767,1,1312,적당한 사이고 과제문제도 어렵겠지만 수업이랑 과제 + 예제만 잘 이해해도 시험 대비 잘 됨,과제,1,,적당 사이고 과제 문제 도 어렵 겠 지만 수업 이랑 과제 예제 만 잘 이해 해도 시험 대비 잘 됨,-1
3016,3016,3016,2840.0,0.0,19.0,장강원,80,3,고체역학,1079767,1,1313,교수님은 정말 좋으시고 강의력도 훌륭하셨다 정말 알찬 강의 였으며 앞으로도 계속 만나고 싶은 교수님이다,수업,2,,교수 님 정말 좋 으시 강의 력 도 훌륭 셨 다 정말 알찬 강의 였으며 앞 으로 도 계속 만나 싶 교수 님 다,1
3017,3017,3017,2840.0,0.0,19.0,장강원,80,3,고체역학,1079767,1,1313,교수님은 정말 좋으시고 강의력도 훌륭하셨다 정말 알찬 강의 였으며 앞으로도 계속 만나고 싶은 교수님이다,교수,1,,교수 님 정말 좋 으시 강의 력 도 훌륭 셨 다 정말 알찬 강의 였으며 앞 으로 도 계속 만나 싶 교수 님 다,1
3018,3018,3018,2841.0,0.0,19.0,장강원,80,4,고체역학,1079767,1,1314,과제는 거의 매 과 끝날때 마다 잇기는 한데 솔루션이 있어서 그리 힘들지는 않음수업을 꼼꼼히 나가셔서 내용이해는 잘되는데 다른 사람들도 이해를 잘해서 시험 한두문제 실수하면 끝도 없이 내려감,수업,3,,과제 거의 매 과 끝 날 마다 잇 기 한데 솔루션 어서 그리 힘들 수업 꼼꼼히 나가 셔서 내용 이해 잘 는데 다른 도 이해 잘 해서 시험 한두 문제 실수 면 끝 도 없이 내려감,1
3019,3019,3019,2841.0,0.0,19.0,장강원,80,4,고체역학,1079767,1,1314,과제는 거의 매 과 끝날때 마다 잇기는 한데 솔루션이 있어서 그리 힘들지는 않음수업을 꼼꼼히 나가셔서 내용이해는 잘되는데 다른 사람들도 이해를 잘해서 시험 한두문제 실수하면 끝도 없이 내려감,과제,1,,과제 거의 매 과 끝 날 마다 잇 기 한데 솔루션 어서 그리 힘들 수업 꼼꼼히 나가 셔서 내용 이해 잘 는데 다른 도 이해 잘 해서 시험 한두 문제 실수 면 끝 도 없이 내려감,1
3020,3020,3020,2841.0,0.0,19.0,장강원,80,4,고체역학,1079767,1,1314,과제는 거의 매 과 끝날때 마다 잇기는 한데 솔루션이 있어서 그리 힘들지는 않음수업을 꼼꼼히 나가셔서 내용이해는 잘되는데 다른 사람들도 이해를 잘해서 시험 한두문제 실수하면 끝도 없이 내려감,시험,2,,과제 거의 매 과 끝 날 마다 잇 기 한데 솔루션 어서 그리 힘들 수업 꼼꼼히 나가 셔서 내용 이해 잘 는데 다른 도 이해 잘 해서 시험 한두 문제 실수 면 끝 도 없이 내려감,1
3021,3021,3021,2842.0,0.0,19.0,장강원,100,5,고체역학,1079767,1,1315,과제 충실히 하면 자동으로 중간 기말 대비가 됨 (교수님이 직접 말씀하심) 교수님 강의력은 좋음,교수,1,,과제 충실히 면 자동 으로 중간 기말 대비 됨 교수 님 직접 말씀 교수 님 강의 력 좋,0
3022,3022,3022,2842.0,0.0,19.0,장강원,100,5,고체역학,1079767,1,1315,과제 충실히 하면 자동으로 중간 기말 대비가 됨 (교수님이 직접 말씀하심) 교수님 강의력은 좋음,과제,2,,과제 충실히 면 자동 으로 중간 기말 대비 됨 교수 님 직접 말씀 교수 님 강의 력 좋,0
3023,3023,3023,2842.0,0.0,19.0,장강원,100,5,고체역학,1079767,1,1315,과제 충실히 하면 자동으로 중간 기말 대비가 됨 (교수님이 직접 말씀하심) 교수님 강의력은 좋음,시험,3,,과제 충실히 면 자동 으로 중간 기말 대비 됨 교수 님 직접 말씀 교수 님 강의 력 좋,0
3024,3024,3024,2842.0,0.0,19.0,장강원,100,5,고체역학,1079767,1,1315,과제 충실히 하면 자동으로 중간 기말 대비가 됨 (교수님이 직접 말씀하심) 교수님 강의력은 좋음,수업,4,,과제 충실히 면 자동 으로 중간 기말 대비 됨 교수 님 직접 말씀 교수 님 강의 력 좋,0
3025,3025,3025,2846.0,0.0,19.0,장강원,100,7,고체역학,1079767,1,1316,수업빠져도 책 10분읽으면 다 커버될정도라   첫주빼고 올출튀했는데 중간기말 100 100맞음,시험,1,,수업 빠져도 책 분 읽 으면 다 커버 될 정도 라 첫 빼 올 출 튀 했 는데 중간기 맞음,1
3026,3026,3026,2846.0,0.0,19.0,장강원,100,7,고체역학,1079767,1,1316,수업빠져도 책 10분읽으면 다 커버될정도라   첫주빼고 올출튀했는데 중간기말 100 100맞음,수업,2,,수업 빠져도 책 분 읽 으면 다 커버 될 정도 라 첫 빼 올 출 튀 했 는데 중간기 맞음,1
3027,3027,3027,2851.0,0.0,19.0,장강원,60,9,고체역학,1079767,1,1317,과제가 꽤있는편이고 필기를 느리게하면 수업내용을 놓치거나 못적을수있으니 유의,과제,1,,과제 꽤 편 필기 느리 게 면 수업 내용 놓치 거나 못 적 으니 유의,0
3028,3028,3028,2851.0,0.0,19.0,장강원,60,9,고체역학,1079767,1,1317,과제가 꽤있는편이고 필기를 느리게하면 수업내용을 놓치거나 못적을수있으니 유의,수업,2,,과제 꽤 편 필기 느리 게 면 수업 내용 놓치 거나 못 적 으니 유의,0
3029,3029,3029,2852.0,0.0,18.0,신영기,100,0,열역학,1079768,1,1318,강의는 교재의 내용에 충실하게 진행되며 과제 양도 적당히 배운 내용 복습할 수 있을 정도로 주십니다,수업,2,,강의 교재 의 내용 충실하 게 진행 며 과제 양 도 적당히 배운 내용 복습 할 정도 로 십니다,1
3030,3030,3030,2852.0,0.0,18.0,신영기,100,0,열역학,1079768,1,1318,강의는 교재의 내용에 충실하게 진행되며 과제 양도 적당히 배운 내용 복습할 수 있을 정도로 주십니다,과제,1,,강의 교재 의 내용 충실하 게 진행 며 과제 양 도 적당히 배운 내용 복습 할 정도 로 십니다,1
3031,3031,3031,2854.0,0.0,18.0,신영기,100,0,열역학,1079768,1,1319,문제 풀이보다는 개념 이해에 초점을 두고 공부하셔야 시험 성적 잘나올겁니다,학점,2,,문제 풀이 보다 개념 이해 초점 두 공부 셔야 시험 성적 잘 나올 겁니다,0
3032,3032,3032,2854.0,0.0,18.0,신영기,100,0,열역학,1079768,1,1319,문제 풀이보다는 개념 이해에 초점을 두고 공부하셔야 시험 성적 잘나올겁니다,시험,1,,문제 풀이 보다 개념 이해 초점 두 공부 셔야 시험 성적 잘 나올 겁니다,0
3033,3033,3033,2855.0,0.0,18.0,신영기,80,1,열역학,1079768,1,1320,강의력은 잘 모르겠고 시험은 책에서 절대 안내심,시험,1,,강의 력 잘 모르 겠 시험 책 에서 절대 안 내심,-1
3034,3034,3034,2855.0,0.0,18.0,신영기,80,1,열역학,1079768,1,1320,강의력은 잘 모르겠고 시험은 책에서 절대 안내심,수업,2,,강의 력 잘 모르 겠 시험 책 에서 절대 안 내심,-1
3035,3035,3035,2860.0,0.0,19.0,신영기,80,3,열역학,1079768,1,1321,본인은 열역학이 어려워서 그랬지만 앞자리에서 수업 꾸준히 듣고 과제 열심히하면 좋은성적 나올듯,수업,3,,본인 열역학 어려워서 그랬 지만 앞 자리 에서 수업 꾸준히 듣 과제 열심히 면 좋 성적 나올 듯,-1
3036,3036,3036,2860.0,0.0,19.0,신영기,80,3,열역학,1079768,1,1321,본인은 열역학이 어려워서 그랬지만 앞자리에서 수업 꾸준히 듣고 과제 열심히하면 좋은성적 나올듯,학점,2,,본인 열역학 어려워서 그랬 지만 앞 자리 에서 수업 꾸준히 듣 과제 열심히 면 좋 성적 나올 듯,-1
3037,3037,3037,2860.0,0.0,19.0,신영기,80,3,열역학,1079768,1,1321,본인은 열역학이 어려워서 그랬지만 앞자리에서 수업 꾸준히 듣고 과제 열심히하면 좋은성적 나올듯,과제,1,,본인 열역학 어려워서 그랬 지만 앞 자리 에서 수업 꾸준히 듣 과제 열심히 면 좋 성적 나올 듯,-1
3038,3038,3038,2861.0,0.0,18.0,신영기,100,4,열역학,1079768,1,1322,열역학이라는 과목 자체가 워낙 어려워서 그렇지 교수님은 정말 훌륭하게 강의를 해주시고 예제도 같이 많이 풀어주심 진짜 공부 많이 해야하는 과목,교수,1,,열역학 라는 과목 자체 워낙 어려워서 교수 님 정말 훌륭 게 강의 해 시 예제 도 같이 많이 풀 어 진짜 공부 많이 해야 과목,0
3039,3039,3039,2861.0,0.0,18.0,신영기,100,4,열역학,1079768,1,1322,열역학이라는 과목 자체가 워낙 어려워서 그렇지 교수님은 정말 훌륭하게 강의를 해주시고 예제도 같이 많이 풀어주심 진짜 공부 많이 해야하는 과목,수업,2,,열역학 라는 과목 자체 워낙 어려워서 교수 님 정말 훌륭 게 강의 해 시 예제 도 같이 많이 풀 어 진짜 공부 많이 해야 과목,0
3040,3040,3040,2904.0,0.0,20.0,이민형,80,0,유체기계,1079775,1,1323,과제도 적고 시험도 무난함,과제,1,,과제 도 적 시험 도 무난,1
3041,3041,3041,2904.0,0.0,20.0,이민형,80,0,유체기계,1079775,1,1323,과제도 적고 시험도 무난함,시험,2,,과제 도 적 시험 도 무난,1
3042,3042,3042,2906.0,0.0,20.0,이민형,100,2,유체기계,1079775,1,1324,수업  때 교수님이 책 외로 설명하시는 것도 잘 듣고 기억해두면 좋음,교수,1,,수업 교수 님 책 외 로 설명 시 도 잘 듣 기억 해 두 면 좋,1
3043,3043,3043,2906.0,0.0,20.0,이민형,100,2,유체기계,1079775,1,1324,수업  때 교수님이 책 외로 설명하시는 것도 잘 듣고 기억해두면 좋음,수업,2,,수업 교수 님 책 외 로 설명 시 도 잘 듣 기억 해 두 면 좋,1
3044,3044,3044,2908.0,0.0,20.0,이민형,100,3,유체기계,1079775,1,1325,강의 전달력이 조금 부족한데 내가 봤을 때는 싸강이라 그런듯개념 + 문제 적용 위주로 자세히 설명해주시는데 필기하면서 들으면나중에도 크게 도움될듯과제는 강의에서 말한 문제풀이 위주로시험은 강의에서 말한 '개념과 내용'위주로 제출하시는 듯올해 시험이 오픈북이라 족보와 똑같이 나왔는지는 모르겠지만만약 오픈북 아니었어도 족보없어도 충분히 풀만한 난이도였음,과제,1,,강의 전달 력 조금 부족 한데 내 봤 싸 강 라 그런 듯 개념 문제 적용 위주 로 자세히 설명 해 시 는데 필기 면서 들으면 나중 도 크 게 도움 될 듯 과제 강의 에서 문제 풀 위주 로 시험 강의 에서 개념 과 내용 위주 로 제출 시 듯 올해 시험 오픈 북 라 족보 와 똑같이 나왔 는지 모르 겠 지만 만약 오픈 북 어도 족보 어도 충분히 풀 만 난이도,0
3045,3045,3045,2908.0,0.0,20.0,이민형,100,3,유체기계,1079775,1,1325,강의 전달력이 조금 부족한데 내가 봤을 때는 싸강이라 그런듯개념 + 문제 적용 위주로 자세히 설명해주시는데 필기하면서 들으면나중에도 크게 도움될듯과제는 강의에서 말한 문제풀이 위주로시험은 강의에서 말한 '개념과 내용'위주로 제출하시는 듯올해 시험이 오픈북이라 족보와 똑같이 나왔는지는 모르겠지만만약 오픈북 아니었어도 족보없어도 충분히 풀만한 난이도였음,시험,2,,강의 전달 력 조금 부족 한데 내 봤 싸 강 라 그런 듯 개념 문제 적용 위주 로 자세히 설명 해 시 는데 필기 면서 들으면 나중 도 크 게 도움 될 듯 과제 강의 에서 문제 풀 위주 로 시험 강의 에서 개념 과 내용 위주 로 제출 시 듯 올해 시험 오픈 북 라 족보 와 똑같이 나왔 는지 모르 겠 지만 만약 오픈 북 어도 족보 어도 충분히 풀 만 난이도,0
3046,3046,3046,2908.0,0.0,20.0,이민형,100,3,유체기계,1079775,1,1325,강의 전달력이 조금 부족한데 내가 봤을 때는 싸강이라 그런듯개념 + 문제 적용 위주로 자세히 설명해주시는데 필기하면서 들으면나중에도 크게 도움될듯과제는 강의에서 말한 문제풀이 위주로시험은 강의에서 말한 '개념과 내용'위주로 제출하시는 듯올해 시험이 오픈북이라 족보와 똑같이 나왔는지는 모르겠지만만약 오픈북 아니었어도 족보없어도 충분히 풀만한 난이도였음,수업,3,,강의 전달 력 조금 부족 한데 내 봤 싸 강 라 그런 듯 개념 문제 적용 위주 로 자세히 설명 해 시 는데 필기 면서 들으면 나중 도 크 게 도움 될 듯 과제 강의 에서 문제 풀 위주 로 시험 강의 에서 개념 과 내용 위주 로 제출 시 듯 올해 시험 오픈 북 라 족보 와 똑같이 나왔 는지 모르 겠 지만 만약 오픈 북 어도 족보 어도 충분히 풀 만 난이도,0
3047,3047,3047,2909.0,0.0,20.0,이민형,100,4,유체기계,1079775,1,1326,교수님 싸랑해요강의력 시험 변별력 모두 굳굳굳,시험,2,,교수 님 싸 랑 해요 강의 력 시험 변별력 모두 굳 굳 굳,1
3048,3048,3048,2909.0,0.0,20.0,이민형,100,4,유체기계,1079775,1,1326,교수님 싸랑해요강의력 시험 변별력 모두 굳굳굳,수업,3,,교수 님 싸 랑 해요 강의 력 시험 변별력 모두 굳 굳 굳,1
3049,3049,3049,2909.0,0.0,20.0,이민형,100,4,유체기계,1079775,1,1326,교수님 싸랑해요강의력 시험 변별력 모두 굳굳굳,교수,1,,교수 님 싸 랑 해요 강의 력 시험 변별력 모두 굳 굳 굳,1
3050,3050,3050,2910.0,0.0,20.0,이민형,80,5,유체기계,1079775,1,1327,학점 잘 주시고 수업도 괜찮은데 전달력이 아쉽움,학점,1,,학점 잘 시 수업 도 괜찮 은데 전 달력 아쉽 움,1
3051,3051,3051,2910.0,0.0,20.0,이민형,80,5,유체기계,1079775,1,1327,학점 잘 주시고 수업도 괜찮은데 전달력이 아쉽움,수업,2,,학점 잘 시 수업 도 괜찮 은데 전 달력 아쉽 움,1
3052,3052,3052,2912.0,0.0,20.0,이민형,80,6,유체기계,1079775,1,1328,교수님 강의력은 so so 비대면 강의라 어쩔수 앖었으나 대면강의에서는 학생들과 소통하면서 수업하시는 분임,수업,2,,교수 님 강의 력 비대 면 강의 라 어쩔 앖었으나 대 면 강의 에서 학생 과 소통 면서 수업 시 분임,1
3053,3053,3053,2912.0,0.0,20.0,이민형,80,6,유체기계,1079775,1,1328,교수님 강의력은 so so 비대면 강의라 어쩔수 앖었으나 대면강의에서는 학생들과 소통하면서 수업하시는 분임,교수,1,,교수 님 강의 력 비대 면 강의 라 어쩔 앖었으나 대 면 강의 에서 학생 과 소통 면서 수업 시 분임,1
